id,Emotion,Sentence
5380,Disgust,ko có đc😢☹️🥺
5381,Enjoyment,nhận làm video giống vậy nha
5382,Disgust,Ai lm hộ vs ạ
5383,Enjoyment,hay quá chi oi
5384,Enjoyment,Em không làm được
5385,Disgust,Nhưng tôi làm không được
5386,Disgust,rất dễ
5387,Enjoyment,cũng cách j gb
5388,Surprise,dễ thương
5389,Enjoyment,tháng8
5390,Fear,những
5391,Fear,miễn phí
5392,Enjoyment,kh làm được đâu
5393,Disgust,làm quá dễ
5394,Sadness,ai hỏi
5395,Enjoyment,ko được đây nè
5396,Enjoyment,THE PEANUT BUTTER ONE???
5397,Enjoyment,Thật hay giả
5398,Disgust,"@bị thối từ nhỏ💩💩💩: ‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️sử dụng AI gây ảnh hưởng tới môi trường rất nhiều á, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2"
5399,Enjoyment,má ơi con sợ😔
5400,Disgust,"‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀"
5401,Enjoyment,"Sử dụng AI gây ảnh hưởng tới môi trường rất nhiều, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2"
5402,Disgust,"‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này."
5403,Disgust,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️(hãy đẩy bl này lên đầu)"
5404,Surprise,Ai mà
5405,Disgust,"Sử dụng AI gây ảnh hưởng tới môi trường rất nhiều, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2.
Thay vào đó, bạn có thể tra cứu qua các app như ecosia giúp trồng cây mỗi lần tra cứu, oceanhero, ..."
5406,Disgust,"‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀"
5407,Enjoyment,"Sử dụng AI gây ảnh hưởng tới môi trường rất nhiều, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2"
5408,Enjoyment,Linh nhạc thật hoang dã
5409,Enjoyment,AI là ai hỏi nhé
5410,Surprise,Ai mà
5411,Enjoyment,Peter và chio💀🥀
5412,Enjoyment,"Nhiều kid spam ""STOP AI🥀"""
5413,Disgust,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️"
5414,Disgust,@I miss you....!:chúng m cs thôi AI đi chx
5415,Enjoyment,Ê Kim thương ơi giả đó thấy Sora ai đó
5416,Enjoyment,AI AI á Ở dưới có từ nhà sáng tạo đã gắn nhãn do Ai tạo
5417,Fear,"bà gì t hỏi ""cái j thấy ghê quá z thật nek tr""..."
5418,Enjoyment,ᥬ😳ᩤ. anh trai phiên bản nhỏ
5419,Disgust,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️"
5420,Enjoyment,Tomie hả
5421,Surprise,Ai mà
5422,Enjoyment,ai mà bn
5423,Sadness,Sợ
5424,Enjoyment,T sợ AI r
5425,Disgust,ý là ai hỏi á😂
5426,Enjoyment,đó là ai sora giả á
5427,Enjoyment,Bạn ơi tiện cho mình hỏi mình có ảnh kỷ yếu mà muốn nhờ AI ghép thêm 1 người (từ 1 ảnh khác) vào ảnh kỷ yếu thì dùng web AI nào ạ
5428,Enjoyment,T khong
5429,Enjoyment,ê ý là ai hỏi
5430,Enjoyment,Sao xi em bên phải
5431,Enjoyment,thật đấy mn ạ🥰
5432,Disgust,: Ai mà
5433,Enjoyment,Ai mà trời
5434,Fear,má ơi con sợ quá
5435,Surprise,àì
5436,Enjoyment,lại sora à 💔🥀
5437,Enjoyment,hây thiệt
5438,Fear,AI mà
5439,Disgust,từ khi có AI t chỉ tin tao nghèo là thật 😂😂
5440,Disgust,Mất điểm tín dụng là sao
5441,Enjoyment,Nhìn cái này với đỉnh
5442,Enjoyment,nó bắt e mua😁
5443,Disgust,[ảnh]
5444,Enjoyment,Dùng sora ai còn hơn ai trên CapCut ko có sáng tạo kêu sora lm á
5445,Disgust,ai ko làm đc dau
5446,Enjoyment,này mà siêu nhân hả bannn😁😁
5447,Enjoyment,TT acc khỏe
5448,Enjoyment,Cảm ơn các chị
5449,Surprise,Dell đc phải mất tiền
5450,Disgust,"hỏi ngu tí
sao để có điểm tín dụng"
5451,Enjoyment,TT acc khỏe
5452,Disgust,hộ với mn
5453,Enjoyment,Nhìn như kid ý
5454,Enjoyment,hot khi nào v🥀
5455,Disgust,ai chéo với mình ko mink đều trả lại hết nhé♥️♥️♥️♥️
5456,Sadness,em nhìn mặt
5457,Enjoyment,bự vậy 😳😳
5458,Surprise,QUE.....
5459,Surprise,Màu hồng
5460,Enjoyment,[Sticker] mầu hồng đúng không ạ
5461,Enjoyment,màu hồng😂😂
5462,Disgust,t cs ý này
5463,Disgust,này cũng tính là anime 😔
5464,Disgust,có bán ko
5465,Enjoyment,r mắc chi gọi nó r còn bắt nó im mồm
5466,Enjoyment,đó là Al
5467,Enjoyment,Bro văn mình hơn r đấy🔥🗿
5468,Sadness,giống
5469,Enjoyment,nhà mình có 234689 mà không có người thứ 5 với 7... không nghe người lớn nhắc tới. không thấy thờ cúng gì luôn...
5470,Enjoyment,Là mẹ nè con😂
5471,Enjoyment,"Tao biết thế nào nó cũng kêu mẹ nó là dì 2 mà, tại hồi nhỏ t cũng hỏi mẹ t dị đó 😂😝😆"
5472,Disgust,T thắc mắc là những khuôn mặt AI tạo là có người thật k bây
5473,Disgust,"CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀"
5474,Enjoyment,"“Dì 2 là tao nè, mày kím làm cgi”🥰🥰"
5475,Enjoyment,bên CÁO NHỎ
5476,Disgust,"@𝙡𝙖𝙩𝙚 𝙡𝙪𝙫.:@A.: ‼CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️"
5477,Enjoyment,mình mới biết vụ này luôn kkk
5478,Enjoyment,"Giống như tui hỏi ck tui úa ck ơi sao gia đình có cậu 2cậu tư4 và dì 5 mà tại sao k có dì 3vậy ck,xong cái ck tui nói thế còn mẹ ck e đó nữa chi 🤣🤣🤣"
5479,Enjoyment,Lần đầu cười như điên vì AI😅😅
5480,Enjoyment,dì 2 là tao nè😂😂😂😂
5481,Enjoyment,cái này lấy ở đâu vậy ????
5482,Surprise,Hay thí
5483,Enjoyment,giống thằng chồng tui. Sau có cậu 3.4.5 6...mà k thấy dì 2....dì 2 là má tui bà già vợ nó
5484,Enjoyment,hhh
5485,Enjoyment,Dì 2 là con trai sao có dì 2 được
5486,Enjoyment,"nhà t có 2 chị em, con của 2 đứa t ko gọi đứa con lại là dì mà gọi má 2 và mẹ, ra đường người ta hỏi nhà nó có đi ko , nó nói ko 🤣🤣🤣"
5487,Enjoyment,Cười xỉu
5488,Enjoyment,ê y chang bữa e ck tui hỏi con tui s kêu cô 3 vs cô 4 cô út dị cô 2 mày đâu nó trl thứ 2 là cha con 😂
5489,Enjoyment,"""Dì 2 là tao nè, mầy kím làm cái gìiiiii"" kkkkk"
5490,Sadness,Chở
5491,Enjoyment,nhà mình qua chưa
5492,Enjoyment,"Nhà nội mình thì có 2345789, út. Người thứ 6 thì k nghe ai nói đến hay thờ cúng gì luôn"
5493,Enjoyment,Giải thích từ bộ đồ này sang bộ đồ khác 😁
5494,Enjoyment,Dì 2 là mẹ nè con
5495,Fear,Dùng veo3 ok
5496,Enjoyment,rồi dì 1 đâu 😁😁😁❤
5497,Enjoyment,"dì 2,3,4,5 sao ko có dì 1 v"
5498,Enjoyment,"Để lát t hỏi mẹ t xem tại sao t có dì 2, dì 3, cậu út mà không có dì 4 =))))"
5499,Enjoyment,T kêu mẹ t bằng dì 7 ko luôn
5500,Disgust,Hảo con 😂
5501,Enjoyment,T dì 2 nè
5502,Enjoyment,mô phật 😂
5503,Enjoyment,hỏi còn bé cũng hỏi như vậy 🤣🤣😄
5504,Enjoyment,mô phật à 😂
5505,Fear,tại tức chết
5506,Enjoyment,tui vừa là mẹ vừa dì út vừa dì6!🤣
5507,Enjoyment,Ủa hâhha😂
5508,Enjoyment,cười sảng
5509,Enjoyment,cạn lời ... 🤔🤔🤔
5510,Enjoyment,Mẹ là dì 1😂
5511,Enjoyment,Y chang thằng em tao😁😁
5512,Disgust,Chán ko muốn nói 😂
5513,Enjoyment,T cười điên😂
5514,Enjoyment,Cười xỉu 😂😂😂
5515,Surprise,Bác 2
5516,Disgust,"cạn lời,"
5517,Enjoyment,Hồi xưa có hỏi ngu như dị thiệt 😅
5518,Enjoyment,"Sử dụng AI gây ảnh hưởng tới môi trường rất nhiều, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2"
5519,Enjoyment,😆😆😆 cạn lời
5520,Disgust,"‼️CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. ‼️sử dụng AI gây ảnh hưởng tới môi trường rất nhiều á, ví dụ khi hỏi một câu trên chat gpt thì đã tiêu thụ 2,9 Wh điện tức là gấp 10 lần tiêu thụ cho 1 câu hỏi trên google, chưa kể AI cũng tiêu thụ nước cần khoảng 0,5 lít nước để tạo 10-50 phản hồi. Hoặc là việc huấn luyện mấy con AI chatbot cũng tạo ra khoảng 300 tấn khí nhà kính CO2"
5521,Enjoyment,Lại bắt trước Trung Quốc
5522,Enjoyment,tui làm video ai theo y/c 15k/1video
5523,Enjoyment,@Công chúa ngủ trong hẻm 🧚🏼
5524,Enjoyment,@️Trâm Nè Em @Mei..Mei @Rose NT @Kênh Ba bé Bơ🥑
5525,Enjoyment,@ngocphu.91 😂
5526,Enjoyment,@Ngoc Tram0952 🤣
5527,Enjoyment,@🫧Huongxanhh🫧
5528,Enjoyment,@Vinh Nguyễn
5529,Enjoyment,@Jenny nguyễn 🤣🤣 hết bít đường giải thích🤣🤣
5530,Enjoyment,@Hoàng Trinh 0601 🐁 💗
5531,Enjoyment,@Nhi Nguyễn
5532,Enjoyment,@Hoaa Tâm
5533,Enjoyment,@Thảo
5534,Enjoyment,@Tiê Tiê 🍀 Dì7 đâu em
5535,Enjoyment,@Thanh Nhã Nguyễn
5536,Enjoyment,@Daisy Bui @Uyên Phương❤️@Vân bùi 255✅
5537,Enjoyment,@Việt Đỗ @Trương Bảo Khánh @Anh Cu
5538,Surprise,@T.ofQuiên
5539,Surprise,@Mộng Tường
5540,Surprise,@Trâm Lệ
5541,Enjoyment,@Hành lá mommy
5542,Enjoyment,@ap @tiểu thư đỏng đảnh @gái đẹp lạnh lùng
5543,Disgust,đối thủ của ánh coca
5544,Disgust,"@˚⋆:˚🖇️✩𝑲𝒊𝒕𝒕𝒚₊˚🍥⊹: CHÚ Ý CHO THẾ GIỚI CỦA CHÚNG TÔI‼️Xin hãy giúp đỡ những con gấu Bắc Cực bằng cách
1: Không sử dụng trí tuệ nhân tạo.
2: Sử dụng Ecosia thay vì Google, Ecosia trồng một cây cứ sau 45 lần tìm kiếm
3: Sử dụng chai có thể nạp lại và tái sử dụng
Tắt đèn khi không cần thiết hoặc khi rời khỏi phòng.
5: Ngừng ném rác, ném rác vào thùng rác, không ném xuống đất; đó là những gì các thùng rác được sử dụng. Ngay cả việc thu thập những mảnh rác nhỏ nhất cũng sẽ hiệu quả.
Vui lòng đăng tin nhắn này. 🎀"
5545,Enjoyment,Tao Nhìn nhầm ra bạn T☺️
5546,Enjoyment,đang ăn cơm. lun a ý
5547,Enjoyment,Trời ơi người ta ăn chu bin thần luôn Á nhưng mà chắc làu
5548,Enjoyment,Ê t đaang ăn cơm🥰
5549,Sadness,cái tim
5550,Enjoyment,ăn j cơ
5551,Surprise,vậy
5552,Sadness,ai hỏi
5553,Enjoyment,Ngon ko bác🗿
5554,Surprise,Chủ video
5555,Enjoyment,con AI khổ nhất tg😭
5556,Enjoyment,m ơi t nhìn ông này ra jack🤗
5557,Disgust,lúc đầu tưởng là gà🥰
5558,Enjoyment,[Sticker] Bạn trí nè
5559,Enjoyment,ăn các thay cơm của lớp học AI
5560,Enjoyment,đang ăn cơm 😭
5561,Enjoyment,"""Em có 180 và đây là tiền ăn..."""
5562,Enjoyment,kinh🤯🤯🤯
5563,Enjoyment,[Sticker] con Ai khổ nhất trần gian
5564,Fear,đoạn nuốt đâu-))
5565,Enjoyment,ê đang ăn luôn á 😭
5566,Enjoyment,đây là trung
5567,Enjoyment,đây là phúc
5568,Enjoyment,[Sticker] cái gì dạy
5569,Fear,ê
5570,Enjoyment,team đang ăn cơm 🥰🥰🥰
5571,Disgust,[Sticker] j vậy tr
5572,Enjoyment,khi t đang ngồi ăn cơm và lướt trúng video này💀💀💀
