id,Emotion,Sentence
6338,Thật kinh tởm,thiệt kh ạ s rẻ z 🥺
6339,Thật kinh tởm,sao rẻ dữ dị 😳
6340,Hài quá,Chắc phải dẫn gia đình lên đây chơi mới đuoc 😂
6341,Hài quá,trg t 21/3 đi nè
6342,Hài quá,hôm qua ms đi vs đoàn trường
6343,Hài quá,trường em 7/3 đi đn nèe
6344,Ôi trời ơi,Đẹp qua 111
6345,Hài quá,mới đi hồi 1/3🥰
6346,Thật kinh tởm,Quá dễ thươnggg
6347,Hài quá,Ảnh có bl chị k
6348,Hài quá,Tắm xong cl bùn ko
6349,Hài quá,tưởng thắng lớn hoá ra lỗ to
6350,Hài quá,chị gái chịu đau quá giỏi 🥰
6351,Thật kinh tởm,vì tiền mà bỏ tất cả 🤣
6352,Hài quá,Cố lên. Ổng gần đi rồi
6353,Sợ quá,sao tôi cảm giác bùn dơ dơ . giống như ở Mỹ có nhiều tiệm nail lấy sáp ngâm chân tái lại Sài tiếp cho khách sau . bùn ko biết có lấy lại Sài cho người đến sau ko nữa.
6354,Hài quá,"Kệ ng ta nói gì đi em , vì họ nói đúng mà"
6355,Sợ quá,"cho mình hỏi ngu cai ae,, sao phía trước ko che,mà che mong vậy😁😁😁"
6356,Hài quá,Về ngâm nước vo gạo với cắt tí ớt là nhã bùn ra à
6357,Hài quá,Cái lộn toàn bùn luôn à 🤣
6358,Hài quá,Bã nhỏ nhỏ mà giỏi chịu đựng thật
6359,Hài quá,ủa Khoan 😁 cai bùn làm mình nổi trên mặt nước !! tinh ra đo la bồn tắm ma
6360,Thật kinh tởm,Rồi ... cãi nhầm bùn ko 😂
6361,Hài quá,Chỉ được cái là giỏi cho hàng xóm thôi
6362,Hài quá,ăn chuối già cui
6363,Hài quá,Ai sẽ lấp đầy khoảng trống này 🥴
6364,Thật kinh tởm,"Đúng hi sinh đời mình để,cứu cả họ"
6365,Hài quá,@Hồ Quốc Huy:bùn có khoáng và ure
6366,Sợ quá,Con thật sự rất ngưỡng mộ chú. quá đã luôn chú ơi
6367,Hài quá,Cái này ở quê toi gọi là tấm sình nha
6368,Hài quá,T tưởng ba m k chứ :))
6369,Sợ quá,sao nay ai co thê lâp đây khoang trông nay đây
6370,Hài quá,toàn tè luôn ở trong 😂
6371,Hài quá,về miền tây tui dẫn tắm sình
6372,Hài quá,Chỉ tội cho người đến sau
6373,Hài quá,T chỉ xem bl cười 1 mình 😁😁
6374,Hài quá,Em có đặt vé ạ🥰
6375,Thật kinh tởm,tưởng tượng thích thật
6376,Sợ quá,Sướng
6377,Hài quá,Bùn nó loảng thế kia nó có chui vào k chị
6378,Hài quá,tới rốn
6379,Hài quá,Thật vãi chưởng
6380,Hài quá,ck giá váy chi
6381,Hài quá,gu mặn vãi
6382,Hài quá,Bác nay nhiu cái Xuân xanh rồi 😂😂😂
6383,Thật kinh tởm,khoa học nào chứng minh
6384,Hài quá,Thủng bụng k e
6385,Hài quá,Kimochi chuối tây
6386,Thật kinh tởm,giống cha con vậy
6387,Hài quá,Ngồi vào cọc rồi
6388,Hài quá,sao tôi tắm bị ngứa ta
6389,Hài quá,a nguyện lấp đầy khoảng trống
6390,Hài quá,Khỏi review . Cứ tắm đi nước đái không trong đó
6391,Hài quá,ở quê tôi nhiều rắm
6392,Hài quá,Chú đó bn tủi v tò mò nên hỏi😂
6393,Hài quá,tiền ai nấy trả hả em
6394,Hài quá,Đọc cmt vui nhỉ😂😂😂
6395,Hài quá,yêu nhau thật lòng đó 😁😁😁
6396,Thật kinh tởm,rồi luôn cl bùn ko
6397,Ôi trời ơi,Ú đã
6398,Hài quá,rồi ai lấp đầy khoản trống ấy
6399,Hài quá,"@᠋: Máy xả Tây, niềm tự hào của bố mẹ."
6400,Hài quá,Ảnh lên đường là chỉ lên đời 😄
6401,Hài quá,nhìn ông dong ba mình quá trôi
6402,Thật kinh tởm,Cảm giác tuyệt vời 🥰🥰🥰
6403,Sợ quá,nó còn sức ko e.cố lên nhe
6404,Hài quá,chắc mê tiền 🤣
6405,Hài quá,thua ca này hết cứu 😂😂thua
6406,Hài quá,Ai lấp đầy chỗ chống này
6407,Hài quá,Chút chùn chụt
6408,Hài quá,thì ra chị thích chuối tây
6409,Hài quá,ai lấp đầy khoảng trống này
6410,Hài quá,2 bố con à
6411,Hài quá,khoảng trống ấy😂
6412,Thật kinh tởm,Bùn ko thể lắp đầy dc đâu em...
6413,Ôi trời ơi,Giá sao
6414,Hài quá,Gần bùn mà chẳng hôi tanh mùi bùn
6415,Hài quá,Bùn ngon thí
6416,Hài quá,mở bài zậy ai chịu nỗi 😁
6417,Thật kinh tởm,yêu anh giá
6418,Hài quá,đẹp quá ạ
6419,Hài quá,🥰🥰🥰🥰Chào e
6420,Hài quá,Thích ghê
6421,Hài quá,Sao ko bl luôn đi
6422,Hài quá,như 2 bố con
6423,Hài quá,Bn 1 vé vậy e
6424,Hài quá,Hay lắm e 🥰
6425,Buồn quá,Trời đất
6426,Buồn quá,ngọt
6427,Thật kinh tởm,qua đã
6428,Hài quá,29cm
6429,Ôi trời ơi,tuyệt vời
6430,Hài quá,Phí đời tuổi trẻ
6431,Thật kinh tởm,tây BL em này đã luôn
6432,Hài quá,Nó có bl luôn ko
6433,Hài quá,Tới bản họng ko chị
6434,Hài quá,e gái chịu đau qúa zữ
6435,Hài quá,đi đảo chơi chụp ảnh đẹp lắm chị
6436,Hài quá,Công trình này chắc cũng phải vươn tầm thế giới rồi
6437,Sợ quá,có ngủ lại trên này đc ko mọi người
6438,Hài quá,Nếu cả nhà 4 ng từ kon tum ra đây thì mất khoảng nhiêu tiền v mn
6439,Hài quá,Dạ cho em hỏi mình mua vé cáp lên đỉnh vân sơn và có vườn ưu đàm trong đó phải ko ạ
6440,Hài quá,"Em cần pass 5 vé đỉnh + chùa hsd tới 14/3 , 550k / vé"
6441,Hài quá,"Bữa hôm tui leo đến nơi là 9h tối, gió thốc lạnh run, chụp hình mà tay run ko cầm nổi máy luôn"
6442,Hài quá,tổng cộng tour trong ngày là bao nhiêu vậy bác ơi
6443,Hài quá,mới đi xong đẹp lắm nha
6444,Thật kinh tởm,Có đẹp thật như vậy k mn
6445,Hài quá,Đẹp và lộng lẫy dữ lắm ✨
6446,Hài quá,Mới ghé luôn 🥰🥰
6447,Hài quá,Đã đi ạ. Rất đẹp luôn ấy ạ
6448,Hài quá,"Cái tượng Vàng là ở mặt sau bà Đen hả mọi người, mới đi nay 1 tháng ko thấy, chỉ thấy Di lạc"
6449,Hài quá,"Sáng ngủ dậy trước khi ra khỏi giường niệm phật khoảng 15 phút, dậy vệ sinh cá nhân đánh răng rửa mặt xong thắp nén hương chén nước tuỳ tâm, đi đứng làm việc hay chơi niệm 6 chữ nam mô a di đà phật. Đến bữa cơm ăn miếng thứ nhất nguyện làm những việc lành, ăn miếng thứ hai nguyện không làm điều ác, ăn miếng thứ 3 nguyện cứu độ chúng sinh vừa ăn vừa niệm nam mô a di đà phật trong tâm. Đến tối khoảng từ 20h tối đến 22h xin hồi hướng làm những việc lành trong ngày ăn chay, niệm phật, chia sẻ phật pháp xin hồi hướng cho cha mẹ nhiều đời nhiều kiếp cùng gia đình, cửu huyền thất tổ, và tất cả oan gia trái chủ nhiều đời nhiều kiếp, cùng tất cả chúng sinh và cô hồn ngạ quỷ được hưởng những việc lành của con, và con cầu mong cho tất cả sinh nơi đâu cũng gặp được phật pháp để tu học đồng xanh tây phương phật tịnh độ. Nam mô a di đà phật 🪷🪷🪷"
6450,Hài quá,"cái vườn ưu đàm mới có hả ta , đợt mình đi tháng 1 năm ngoái chưa thấy"
6451,Hài quá,Chi phí đi từ thủ đức lên đi trong ngày là bao nhiêu vậy ạ? Mn có thể cho e xin tham khảo dc kh ạ
6452,Hài quá,Sao bạn này có video flycam nhỉ
6453,Thật kinh tởm,Lm s để có thể đi ht đc mà k phải chọn combo z mn🥺
6454,Hài quá,Đẹp lắm ha mn
6455,Hài quá,Mình đi hôm mùng 9 âm giá vé cáp lên xuống 650k nhé ạ
6456,Hài quá,Nay mk đi đẹp lắm luôn
6457,Hài quá,Mới đi hôm mùng 7 luôn
6458,Hài quá,"Này thì lên đỉnh, người khẩu Tây Ninh ( Long An ) thì vé lên 400, còn khẩu ngoài thì 450k, vé cáp treo á, còn ai leo được thì free =))"
6459,Hài quá,Sun group công nhận có tâm có tầm thật công trình nào cũng khác biệt và siêu đẹp
6460,Hài quá,Rất là đẹp luôn
6461,Hài quá,có ở lại qua đêm trên núi ko vậy bác ơi
6462,Hài quá,Mình flycam dc k bạn
6463,Sợ quá,Đã từng mơ đi chùa ở trên núi nhiều lần. Và cho đến khi xem được video về núi bà đen cảm giác như ở trong giấc mơ vậy. Dù cảnh có khác nhưng rất muốn đến 1 lần 😭😭
6464,Hài quá,Mình từ Hải Phòng thì đi như thế nào ạ. Chi phí thế nào ạ
6465,Hài quá,Đẹp lắm mn aa🥰
6466,Hài quá,công trình trong vòng 8 tháng á
6467,Sợ quá,"việt nam mình vài năm nữa tiến lên đẳng cấp lắm , vườn tầm thế giới rồi ko phải ao nhà nhà nữa đâu. vinhomes cần giờ , cầu vượt biển chiến lược hà tiên , 2 sân vận động đẳng cấp thế giới đang xây dựng ở tphcm và hà nội , các khu tham quan đang và mới khánh thành ở miền trung các cụm khu đô thị đẳng cấp ở quảng ninh , hạ long , hải phòng và các tp khác , cao tốc bắc nam nối cả nước gần như sắp hoàn thành . dự án tàu cao tốc tphcm-hà nội .... rất rất nhiều ... các sân bay mới đang mọc lên , hợp đồng mua máy bay từ mỹ hàng chục tỉ đô .. kể ko hết haha . nói chung TỰ HÀO VIỆT NAM 🇻🇳🇻🇳"
6468,Hài quá,Mình ở HN mà muốn đi thì nên đi như nào nhỉ các bạn :(
6469,Hài quá,Ủa s tháng trk tôi đi k thấy cái toà vàng vàng kia nhỉ
6470,Hài quá,"Vừa đi hqua, siêu đẹpppppp 🥰"
6471,Sợ quá,"Phải xem thời tiết trước khi đi, chứ ko là ko thấy cái gì cả. Quan trọng quan trọng"
6472,Hài quá,Tiên cảnh này đẹp nhất thế giới rồi
6473,Hài quá,"Sun Group một tập đoàn kính tiếng nhưng mỗi công trình là một vẻ đẹp kiến tạo, tâm linh và thu hút du lịch xanh ko công nghiệp.❤️❤️❤️"
6474,Thật kinh tởm,Mê Đà Nẵng lắm Ko hổ danh là thành phố đáng sống🥰
6475,Hài quá,1/1 âm là mở cửa đúng không add
6476,Thật kinh tởm,Nay đi thang cuốn hay sao ban
6477,Hài quá,tôi đi cn ngày 20 âm vừa rồi đông lắm
6478,Hài quá,Đẹp lắm mng❤
6479,Hài quá,"Tín hiệu vũ trụ phải đi thôi, qua giờ lướt gặp miết luôn 😳"
6480,Hài quá,Mấy năm trời không đi núi bà đen mà nay nó đẹp dữ vậy
6481,Hài quá,mn cho e hỏi cáp treo 2 chiều hay m muốn lượt lên thôi dc k ạ ? e cam on
6482,Hài quá,Ông phật di lạc đâu rồi mn
6483,Hài quá,"Mình bên công giáo, nhưng nhìn cảnh này đẹp thật !!!!"
6484,Hài quá,đẹp wa đi thui
6485,Thật kinh tởm,trước lên đỉnh chỉ có tượng Tây Bổ Đà Sơn nay công trình đẹp vs Phật quá 😍
6486,Hài quá,Có ai thích còn hoan sơ như tui hôg
6487,Sợ quá,ước được đến nơi này để xem tận mắt mong sau đc sớm bước chân tới ❤️
6488,Hài quá,Nhìn núi bà đen thấy tiếc cho núi sam phải chi đc Sun group làm thì tuyệt
6489,Hài quá,Sungroup làm đỉnh thật. Đỉnh từ đầu tới cuối luôn
6490,Hài quá,"Ở đây có 2 giá vé cáp treo ak mn, combo đi hết 2 chùa với đỉnh tổng giá cáp treo bao nhiêu vậy mn"
6491,Thật kinh tởm,hy vọng 1 ngày gần nhất sẽ đến 🥰
6492,Hài quá,Sunworld đã thay đổi diện mạo núi bà đen
6493,Hài quá,dang tây ninh luôn😁
6494,Hài quá,Nam mô A Di Đà Phật🙏🙏🙏
6495,Hài quá,Vườn ưu đàm này mới có
6496,Hài quá,nam mô a di đà phật đẹp tuyệt vời tôi chỉ được ngấm nhìn trên mạng thôi chứ đi láp treo thì không dám đi mà lội bộ thì không leo nổi
6497,Hài quá,"có ai ở biên hòa đi chung ko mấy fen,hay có tua biên hòa lên núi bà ko....😂😂"
6498,Thật kinh tởm,"Mong sẽ có dịp và có duyên gặp phật , đến nơi đâyy🥰"
6499,Hài quá,Tết năm nay Tây Ninh hốt bạc tiếp 😍
6500,Thật kinh tởm,"Phải công nhận Sun thuê cố vấn kiến trúc đỉnh thế giới , đã bỏ tiềng ra là bỏ luôn từ khâu thiết kế"
6501,Hài quá,Chỗ này có xin bay flycam được không mn
6502,Thật kinh tởm,Luỵ núi bà đen quá ạ mong đủ duyên sớm ngày đặt chân nơi đây thắp nén nhang thơm cầu duyên phước lành🥰🥰🥰
6503,Hài quá,Có cần đèn cầy cúng phật mua ủng hộ mình nha 😂😂😂
6504,Thật kinh tởm,Nam Mô A Di Đà Phật ❤
6505,Hài quá,follow chéo lập team khám phá trải nghiệm
6506,Hài quá,10 năm sống trong sài gòn chưa có dịp ghé chùa
6507,Sợ quá,"Chắc cảnh ở Cực Lạc còn đẹp hơn nhìu, ước 1 lần đến đó và không về thế gian này nữa"
6508,Hài quá,"đẹp thì đẹp thật, nhưng vẫn thiếu cái gì đó mọi nguời à"
6509,Hài quá,công chình đẹp vazz
6510,Sợ quá,Đợt trước đi mà chưa có xây xong đợt này hoàn thiện rồi cũng muốn đi mà dính lịch thi 😭
6511,Hài quá,Hẹn núi bà đen gia đình tới ạ
6512,Hài quá,Đẹp lắm cả nhà ơi! Gđ mình đi hai lần rồi mà vẫn u mê chốn bồng lai này
6513,Thật kinh tởm,Ước gì có thể xây thêm khách sạn cho du khách có thể ngủ lại ta nói đỉnh của chóp luôn 😁
6514,Hài quá,Mong năm nay làm có dư để lên viếng bà
6515,Hài quá,Quê minh 70 Tây ninh🥰🥰🥰
6516,Hài quá,Nam mô bổn sư thích ca mâu ni Phật. Nam mô quán thế âm bồ tát cứu khổ cứu nạn
6517,Thật kinh tởm,Thực sự không biết sao có thể xây trên núi đỉnh như vậy
6518,Hài quá,Tôi cần pass vé Cáp treo khứ hồi chỉ 600k
6519,Thật kinh tởm,tất cả các tỉnh thành sẽ có một huyệt đạo cao nhất để ý sẽ cảm nhận được 🥰🥰🥰
6520,Hài quá,"Woa. Việt Nam quá là nhiều cảnh đẹp ạ. Nhân tiện năm mới, em có hữu duyên xem tử vi có bạn nào mong muốn nhắn em nha ^^"
6521,Hài quá,Đợt mình đi chưa có vườn ưu đàm 😅
6522,Sợ quá,ước dc đi 1 lần
6523,Hài quá,Tây Ninh quê tôi quá đẹp
6524,Sợ quá,Nhất định phải đi thử một lần trong đời
6525,Hài quá,qg mà có chụp tập đoàn như sun thì quá nét
6526,Hài quá,Vângg nhé
6527,Thật kinh tởm,xưa thì rất Linh giờ Thì Toàn Kinh doanh
6528,Thật kinh tởm,Đẹp xuất sắc
6529,Hài quá,Công trình này chắc cũng phải vươn tầm thế giới rồi
6530,Sợ quá,có ngủ lại trên này đc ko mọi người
6531,Hài quá,Nếu cả nhà 4 ng từ kon tum ra đây thì mất khoảng nhiêu tiền v mn
6532,Hài quá,Dạ cho em hỏi mình mua vé cáp lên đỉnh vân sơn và có vườn ưu đàm trong đó phải ko ạ
6533,Hài quá,"Em cần pass 5 vé đỉnh + chùa hsd tới 14/3 , 550k / vé"
6534,Hài quá,"Bữa hôm tui leo đến nơi là 9h tối, gió thốc lạnh run, chụp hình mà tay run ko cầm nổi máy luôn"
6535,Hài quá,tổng cộng tour trong ngày là bao nhiêu vậy bác ơi
6536,Hài quá,mới đi xong đẹp lắm nha
6537,Thật kinh tởm,Có đẹp thật như vậy k mn
6538,Hài quá,Đẹp và lộng lẫy dữ lắm ✨
6539,Hài quá,Mới ghé luôn 🥰🥰
6540,Ôi trời ơi,Ai
6541,Hài quá,Đã đi ạ. Rất đẹp luôn ấy ạ
6542,Hài quá,"Cái tượng Vàng là ở mặt sau bà Đen hả mọi người, mới đi nay 1 tháng ko thấy, chỉ thấy Di lạc"
6543,Hài quá,"Sáng ngủ dậy trước khi ra khỏi giường niệm phật khoảng 15 phút, dậy vệ sinh cá nhân đánh răng rửa mặt xong thắp nén hương chén nước tuỳ tâm, đi đứng làm việc hay chơi niệm 6 chữ nam mô a di đà phật. Đến bữa cơm ăn miếng thứ nhất nguyện làm những việc lành, ăn miếng thứ hai nguyện không làm điều ác, ăn miếng thứ 3 nguyện cứu độ chúng sinh vừa ăn vừa niệm nam mô a di đà phật trong tâm. Đến tối khoảng từ 20h tối đến 22h xin hồi hướng làm những việc lành trong ngày ăn chay, niệm phật, chia sẻ phật pháp xin hồi hướng cho cha mẹ nhiều đời nhiều kiếp cùng gia đình, cửu huyền thất tổ, và tất cả oan gia trái chủ nhiều đời nhiều kiếp, cùng tất cả chúng sinh và cô hồn ngạ quỷ được hưởng những việc lành của con, và con cầu mong cho tất cả sinh nơi đâu cũng gặp được phật pháp để tu học đồng xanh tây phương phật tịnh độ. Nam mô a di đà phật 🪷🪷🪷"
6544,Hài quá,"cái vườn ưu đàm mới có hả ta , đợt mình đi tháng 1 năm ngoái chưa thấy"
6545,Hài quá,Chi phí đi từ thủ đức lên đi trong ngày là bao nhiêu vậy ạ? Mn có thể cho e xin tham khảo dc kh ạ
6546,Hài quá,Sao bạn này có video flycam nhỉ
6547,Thật kinh tởm,Lm s để có thể đi ht đc mà k phải chọn combo z mn🥺
6548,Hài quá,Đẹp lắm ha mn
6549,Hài quá,Mình đi hôm mùng 9 âm giá vé cáp lên xuống 650k nhé ạ
6550,Hài quá,Nay mk đi đẹp lắm luôn
6551,Hài quá,🙏🙏🙏🙏🙏
6552,Hài quá,Ai or Read ??
6553,Hài quá,Mới đi hôm mùng 7 luôn
6554,Hài quá,"Này thì lên đỉnh, người khẩu Tây Ninh ( Long An ) thì vé lên 400, còn khẩu ngoài thì 450k, vé cáp treo á, còn ai leo được thì free =))"
6555,Hài quá,Sun group công nhận có tâm có tầm thật công trình nào cũng khác biệt và siêu đẹp
6556,Hài quá,Rất là đẹp luôn
6557,Hài quá,có ở lại qua đêm trên núi ko vậy bác ơi
6558,Hài quá,Mình flycam dc k bạn
6559,Sợ quá,Đã từng mơ đi chùa ở trên núi nhiều lần. Và cho đến khi xem được video về núi bà đen cảm giác như ở trong giấc mơ vậy. Dù cảnh có khác nhưng rất muốn đến 1 lần 😭😭
6560,Hài quá,Mình từ Hải Phòng thì đi như thế nào ạ. Chi phí thế nào ạ
6561,Hài quá,Đẹp lắm mn aa🥰
6562,Hài quá,công trình trong vòng 8 tháng á
6563,Sợ quá,"việt nam mình vài năm nữa tiến lên đẳng cấp lắm , vườn tầm thế giới rồi ko phải ao nhà nhà nữa đâu. vinhomes cần giờ , cầu vượt biển chiến lược hà tiên , 2 sân vận động đẳng cấp thế giới đang xây dựng ở tphcm và hà nội , các khu tham quan đang và mới khánh thành ở miền trung các cụm khu đô thị đẳng cấp ở quảng ninh , hạ long , hải phòng và các tp khác , cao tốc bắc nam nối cả nước gần như sắp hoàn thành . dự án tàu cao tốc tphcm-hà nội .... rất rất nhiều ... các sân bay mới đang mọc lên , hợp đồng mua máy bay từ mỹ hàng chục tỉ đô .. kể ko hết haha . nói chung TỰ HÀO VIỆT NAM 🇻🇳🇻🇳"
